Hfut2018GS	 5.0	 2.0	 2.0	 0.0	 0.0	 100.0	 0.0	 20.0	 20.0	 60.0	 0.0
YS-NB190321nv	 107.0	 21.0	 78.0	 42.0	 8.0	 85.05	 14.95	 28.04	 55.14	 16.82	 0.0
Hfut2018GS	 32.0	 16.0	 15.0	 7.0	 1.0	 93.75	 6.25	 43.75	 34.38	 21.88	 2.0
YS-NB190321nv	 156.0	 23.0	 119.0	 77.0	 4.0	 91.67	 8.33	 12.82	 50.64	 36.54	 0.0
Hfut2018GS	 9.0	 2.0	 4.0	 0.0	 2.0	 77.78	 22.22	 11.11	 33.33	 55.56	 0.0
YS-NB190321nv	 211.0	 42.0	 154.0	 67.0	 12.0	 83.89	 16.11	 20.85	 49.76	 29.38	 0.0
Hfut2018GS	 22.0	 6.0	 14.0	 4.0	 2.0	 86.36	 13.64	 22.73	 40.91	 36.36	 0.0
YS-NB190321nv	 92.0	 19.0	 69.0	 27.0	 6.0	 80.43	 19.57	 23.91	 57.61	 18.48	 0.0
Hfut2018GS	 13.0	 3.0	 6.0	 2.0	 2.0	 92.31	 7.69	 23.08	 53.85	 23.08	 1.0
YS-NB190321nv	 103.0	 21.0	 75.0	 41.0	 5.0	 82.52	 17.48	 28.16	 45.63	 26.21	 0.0
Hfut2018GS	 6.0	 3.0	 2.0	 2.0	 1.0	 83.33	 16.67	 33.33	 50.0	 16.67	 0.0
YS-NB190321nv	 84.0	 17.0	 58.0	 28.0	 3.0	 89.29	 10.71	 19.05	 52.38	 28.57	 1.0
Hfut2018GS	 5.0	 4.0	 1.0	 2.0	 1.0	 80.0	 20.0	 20.0	 40.0	 40.0	 2.0
YS-NB190321nv	 148.0	 29.0	 114.0	 48.0	 5.0	 91.89	 8.11	 12.16	 68.24	 19.59	 2.0
Hfut2018GS	 12.0	 6.0	 8.0	 4.0	 1.0	 83.33	 16.67	 16.67	 41.67	 41.67	 0.0
YS-NB190321nv	 85.0	 10.0	 67.0	 34.0	 6.0	 92.94	 7.06	 11.76	 41.18	 47.06	 0.0
Hfut2018GS	 5.0	 1.0	 3.0	 1.0	 1.0	 100.0	 0.0	 20.0	 40.0	 40.0	 2.0
YS-NB190321nv	 141.0	 27.0	 106.0	 56.0	 5.0	 81.56	 18.44	 19.15	 59.57	 21.28	 2.0
Hfut2018GS	 4.0	 1.0	 1.0	 8.0	 0.0	 75.0	 25.0	 0.0	 50.0	 50.0	 2.0
YS-NB190321nv	 90.0	 17.0	 66.0	 48.0	 9.0	 85.56	 14.44	 17.78	 50.0	 32.22	 0.0
Hfut2018GS	 21.0	 3.0	 15.0	 6.0	 3.0	 90.48	 9.52	 19.05	 23.81	 57.14	 1.0
YS-NB190321nv	 139.0	 18.0	 112.0	 49.0	 5.0	 87.77	 12.23	 15.83	 46.04	 38.13	 4.0
Hfut2018GS	 22.0	 4.0	 15.0	 12.0	 3.0	 100.0	 0.0	 13.64	 31.82	 54.55	 0.0
YS-NB190321nv	 132.0	 24.0	 94.0	 69.0	 8.0	 77.27	 22.73	 21.97	 50.76	 27.27	 0.0
Hfut2018GS	 10.0	 2.0	 7.0	 3.0	 2.0	 70.0	 30.0	 20.0	 60.0	 20.0	 1.0
YS-NB190321nv	 137.0	 21.0	 106.0	 56.0	 6.0	 86.13	 13.87	 16.06	 52.55	 31.39	 3.0
Hfut2018GS	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.0
YS-NB190321nv	 63.0	 11.0	 43.0	 31.0	 6.0	 79.37	 20.63	 17.46	 46.03	 36.51	 0.0
Hfut2018GS	 16.0	 3.0	 10.0	 4.0	 1.0	 87.5	 12.5	 25.0	 25.0	 50.0	 0.0
YS-NB190321nv	 89.0	 12.0	 70.0	 32.0	 4.0	 79.78	 20.22	 16.85	 57.3	 25.84	 0.0
Hfut2018GS	 11.0	 5.0	 6.0	 3.0	 2.0	 100.0	 0.0	 27.27	 36.36	 36.36	 1.0
YS-NB190321nv	 111.0	 21.0	 83.0	 36.0	 4.0	 81.98	 18.02	 18.92	 50.45	 30.63	 0.0
Hfut2018GS	 9.0	 5.0	 3.0	 4.0	 0.0	 88.89	 11.11	 33.33	 55.56	 11.11	 1.0
YS-NB190321nv	 106.0	 21.0	 71.0	 57.0	 8.0	 82.08	 17.92	 24.53	 47.17	 28.3	 0.0
Hfut2018GS	 8.0	 4.0	 3.0	 1.0	 0.0	 62.5	 37.5	 37.5	 25.0	 37.5	 1.0
YS-NB190321nv	 100.0	 13.0	 79.0	 48.0	 5.0	 83.0	 17.0	 21.0	 44.0	 35.0	 1.0
Hfut2018GS	 4.0	 1.0	 2.0	 0.0	 1.0	 100.0	 0.0	 25.0	 0.0	 75.0	 1.0
YS-NB190321nv	 124.0	 24.0	 91.0	 53.0	 8.0	 83.06	 16.94	 16.13	 55.65	 28.23	 0.0
Hfut2018GS	 14.0	 2.0	 10.0	 5.0	 0.0	 100.0	 0.0	 7.14	 42.86	 50.0	 0.0
YS-NB190321nv	 139.0	 29.0	 104.0	 56.0	 3.0	 84.17	 15.83	 18.71	 41.73	 39.57	 0.0
Hfut2018GS	 14.0	 7.0	 7.0	 0.0	 0.0	 100.0	 0.0	 28.57	 35.71	 35.71	 0.0
YS-NB190321nv	 147.0	 25.0	 118.0	 50.0	 3.0	 86.39	 13.61	 20.41	 48.3	 31.29	 0.0
Hfut2018GS	 5.0	 0.0	 2.0	 1.0	 1.0	 100.0	 0.0	 0.0	 60.0	 40.0	 1.0
YS-NB190321nv	 190.0	 36.0	 139.0	 71.0	 6.0	 80.0	 20.0	 18.42	 42.63	 38.95	 2.0
Hfut2018GS	 18.0	 4.0	 11.0	 2.0	 3.0	 100.0	 0.0	 22.22	 33.33	 44.44	 1.0
YS-NB190321nv	 64.0	 11.0	 50.0	 29.0	 4.0	 78.12	 21.88	 10.94	 37.5	 51.56	 0.0
Hfut2018GS	 18.0	 11.0	 5.0	 3.0	 0.0	 94.44	 5.56	 22.22	 44.44	 33.33	 2.0
YS-NB190321nv	 136.0	 21.0	 105.0	 49.0	 8.0	 82.35	 17.65	 21.32	 52.94	 25.74	 3.0
Hfut2018GS	 5.0	 1.0	 3.0	 0.0	 1.0	 100.0	 0.0	 0.0	 0.0	 100.0	 1.0
YS-NB190321nv	 122.0	 22.0	 91.0	 50.0	 6.0	 80.33	 19.67	 19.67	 47.54	 32.79	 0.0
Hfut2018GS	 1.0	 1.0	 1.0	 0.0	 0.0	 100.0	 0.0	 0.0	 0.0	 100.0	 0.0
YS-NB190321nv	 67.0	 12.0	 50.0	 25.0	 3.0	 91.04	 8.96	 17.91	 38.81	 43.28	 0.0
Hfut2018GS	 30.0	 9.0	 20.0	 4.0	 3.0	 96.67	 3.33	 30.0	 23.33	 46.67	 2.0
YS-NB190321nv	 167.0	 26.0	 135.0	 45.0	 6.0	 88.62	 11.38	 18.56	 40.72	 40.72	 0.0
Hfut2018GS	 16.0	 4.0	 9.0	 2.0	 0.0	 93.75	 6.25	 12.5	 18.75	 68.75	 2.0
YS-NB190321nv	 135.0	 23.0	 100.0	 71.0	 8.0	 85.93	 14.07	 22.22	 41.48	 36.3	 0.0
Hfut2018GS	 7.0	 4.0	 4.0	 2.0	 0.0	 100.0	 0.0	 28.57	 14.29	 57.14	 2.0
YS-NB190321nv	 77.0	 10.0	 61.0	 29.0	 6.0	 88.31	 11.69	 22.08	 46.75	 31.17	 1.0
Hfut2018GS	 11.0	 2.0	 8.0	 2.0	 1.0	 100.0	 0.0	 9.09	 54.55	 36.36	 1.0
YS-NB190321nv	 144.0	 23.0	 116.0	 35.0	 6.0	 84.03	 15.97	 20.83	 48.61	 30.56	 3.0
Hfut2018GS	 4.0	 1.0	 2.0	 0.0	 1.0	 100.0	 0.0	 50.0	 0.0	 50.0	 2.0
YS-NB190321nv	 101.0	 14.0	 81.0	 27.0	 5.0	 85.15	 14.85	 22.77	 46.53	 30.69	 2.0
Hfut2018GS	 11.0	 5.0	 4.0	 0.0	 0.0	 90.91	 9.09	 27.27	 54.55	 18.18	 2.0
YS-NB190321nv	 176.0	 48.0	 125.0	 70.0	 3.0	 76.14	 23.86	 23.3	 43.75	 32.95	 1.0
MT2018SS	 5.0	 0.0	 3.0	 6.0	 2.0	 80.0	 20.0	 20.0	 20.0	 60.0	 0.0
YS-NB190321nv	 30.0	 4.0	 23.0	 16.0	 2.0	 86.67	 13.33	 10.0	 60.0	 30.0	 2.0
MT2018SS	 46.0	 21.0	 25.0	 25.0	 1.0	 82.61	 17.39	 21.74	 52.17	 26.09	 2.0
YS-NB190321nv	 143.0	 29.0	 115.0	 38.0	 2.0	 78.32	 21.68	 19.58	 47.55	 32.87	 2.0
MT2018SS	 31.0	 4.0	 27.0	 7.0	 0.0	 93.55	 6.45	 9.68	 45.16	 45.16	 0.0
YS-NB190321nv	 92.0	 18.0	 75.0	 39.0	 1.0	 81.52	 18.48	 11.96	 46.74	 41.3	 3.0
MT2018SS	 52.0	 14.0	 36.0	 17.0	 3.0	 88.46	 11.54	 17.31	 34.62	 48.08	 4.0
YS-NB190321nv	 127.0	 30.0	 93.0	 42.0	 1.0	 82.68	 17.32	 26.77	 42.52	 30.71	 1.0
MT2018SS	 26.0	 9.0	 15.0	 8.0	 1.0	 88.46	 11.54	 23.08	 26.92	 50.0	 0.0
YS-NB190321nv	 85.0	 21.0	 61.0	 30.0	 3.0	 77.65	 22.35	 27.06	 45.88	 27.06	 1.0
MT2018SS	 27.0	 12.0	 14.0	 14.0	 2.0	 96.3	 3.7	 18.52	 51.85	 29.63	 1.0
YS-NB190321nv	 93.0	 17.0	 75.0	 40.0	 5.0	 83.87	 16.13	 23.66	 56.99	 19.35	 0.0
MT2018SS	 22.0	 4.0	 16.0	 5.0	 1.0	 86.36	 13.64	 13.64	 50.0	 36.36	 2.0
YS-NB190321nv	 92.0	 16.0	 75.0	 37.0	 2.0	 80.43	 19.57	 15.22	 40.22	 44.57	 2.0
MT2018SS	 25.0	 9.0	 14.0	 6.0	 0.0	 88.0	 12.0	 24.0	 32.0	 44.0	 1.0
YS-NB190321nv	 78.0	 18.0	 55.0	 32.0	 2.0	 73.08	 26.92	 26.92	 58.97	 14.1	 0.0
MT2018SS	 72.0	 23.0	 47.0	 46.0	 1.0	 83.33	 16.67	 22.22	 54.17	 23.61	 0.0
YS-NB190321nv	 98.0	 22.0	 71.0	 24.0	 4.0	 79.59	 20.41	 17.35	 54.08	 28.57	 0.0
MT2018SS	 23.0	 6.0	 14.0	 5.0	 1.0	 91.3	 8.7	 17.39	 52.17	 30.43	 2.0
YS-NB190321nv	 116.0	 23.0	 91.0	 47.0	 5.0	 81.03	 18.97	 19.83	 56.9	 23.28	 0.0
MT2018SS	 33.0	 9.0	 22.0	 11.0	 1.0	 87.88	 12.12	 21.21	 51.52	 27.27	 0.0
YS-NB190321nv	 127.0	 25.0	 98.0	 35.0	 5.0	 79.53	 20.47	 19.69	 43.31	 37.01	 1.0
MT2018SS	 39.0	 9.0	 29.0	 18.0	 2.0	 87.18	 12.82	 12.82	 33.33	 53.85	 1.0
YS-NB190321nv	 137.0	 30.0	 107.0	 50.0	 3.0	 78.83	 21.17	 21.17	 48.18	 30.66	 1.0
MT2018SS	 6.0	 2.0	 4.0	 0.0	 1.0	 100.0	 0.0	 16.67	 66.67	 16.67	 2.0
YS-NB190321nv	 70.0	 13.0	 52.0	 34.0	 2.0	 77.14	 22.86	 18.57	 55.71	 25.71	 1.0
MT2018SS	 21.0	 6.0	 13.0	 5.0	 1.0	 90.48	 9.52	 9.52	 38.1	 52.38	 1.0
YS-NB190321nv	 110.0	 20.0	 85.0	 37.0	 3.0	 74.55	 25.45	 19.09	 46.36	 34.55	 0.0
MT2018SS	 54.0	 18.0	 33.0	 25.0	 3.0	 88.89	 11.11	 20.37	 42.59	 37.04	 0.0
YS-NB190321nv	 164.0	 29.0	 135.0	 39.0	 2.0	 82.93	 17.07	 21.34	 56.1	 22.56	 0.0
MT2018SS	 16.0	 4.0	 9.0	 6.0	 1.0	 87.5	 12.5	 31.25	 43.75	 25.0	 0.0
YS-NB190321nv	 71.0	 12.0	 55.0	 27.0	 1.0	 87.32	 12.68	 16.9	 61.97	 21.13	 0.0
